"file_name","UMAP1","UMAP2","F1","FN_rate","ground_truth_objects","predicted_objects","gt_present","no_detection","low_f1_group","high_fn_group"
"2024-08-13_17-21-56-06-00_0003_100MEDIA_DSCF0756_JPG.rf.0c1065fa6d63f5bcc8a1b87b74e737f5.jpg",1.59707268076197,0.342394694915185,1,0,4,4,TRUE,FALSE,FALSE,FALSE
"Acanthurus-chirurgus_22_jpeg.rf.275638961006b350288c2992359a82e6.jpg",-2.37143878144964,-2.8979528097006,1,0,1,1,TRUE,FALSE,FALSE,FALSE
"Nicholsina-usta_20_jpeg.rf.cd45f005105b02e17ea9cfbdce11f93e.jpg",0.555117090513858,0.28720413171328,0.666666666666667,0.5,2,1,TRUE,FALSE,FALSE,FALSE
"2024-08-15_18-02-42-06-00_0004_101MEDIA_DSCF0723_JPG.rf.39a9133cf41b25f30b401381b8fc84ac.jpg",-2.07640091581091,2.18578897439517,0,1,4,2,TRUE,FALSE,TRUE,TRUE
"Acanthurus-chirurgus_38_jpeg.rf.c6e287da761bcac4f14904c1fec8cca1.jpg",-1.31264624995932,-3.0108107475134,1,0,1,1,TRUE,FALSE,FALSE,FALSE
"2024-08-22_12-14-40-06-00_0003_104MEDIA_DSCF0984_JPG.rf.c2b22fa07cfaa7453e66f595b1c8523c.jpg",2.14831574754969,0.847604617705712,0.666666666666667,0.5,2,1,TRUE,FALSE,FALSE,FALSE
"Chromis-scotti_8_jpeg.rf.20b37a893efdfb1eec53c781944b5268.jpg",1.11561091738001,2.06180702172793,1,0,2,2,TRUE,FALSE,FALSE,FALSE
"Seriola-zonata_7_jpeg.rf.29a66cf2a8975475c51bb9b49b674af6.jpg",3.28054102258936,0.550366267791161,,,0,0,FALSE,TRUE,FALSE,FALSE
"2024-08-17_17-29-26-06-00_0002_102MEDIA_DSCF0685_JPG.rf.69479a00ce51cce76bfd514d763604f5.jpg",3.28141983347193,0.235787257781396,0.666666666666667,0.333333333333333,6,6,TRUE,FALSE,FALSE,FALSE
"Scarus-iseri_30_jpg.rf.8295e2756524c3d16da473962e1a6ae6.jpg",-1.26211849851355,-2.04468525923215,0.666666666666667,0.5,2,1,TRUE,FALSE,FALSE,FALSE
