gt,pred,n,gt_name,pred_name
36,9,0,Pomacanthus paru,Caranx latus
36,background,7,Pomacanthus paru,background
37,0,0,Rhomboplites aurorubens,fish
37,1,0,Rhomboplites aurorubens,Abudefduf saxatilis
37,10,0,Rhomboplites aurorubens,Caranx ruber
37,11,0,Rhomboplites aurorubens,Cephalopholis cruentata
37,12,0,Rhomboplites aurorubens,Chaetodon capistratus
37,13,0,Rhomboplites aurorubens,Chaetodon ocellatus
37,14,0,Rhomboplites aurorubens,Chaetodon sedentarius
37,15,0,Rhomboplites aurorubens,Chaetodon striatus
37,16,0,Rhomboplites aurorubens,Chromis scotti
37,17,0,Rhomboplites aurorubens,Diodon spp
37,18,0,Rhomboplites aurorubens,Epinephelus spp
37,19,0,Rhomboplites aurorubens,Ginglymostoma cirratum
37,2,0,Rhomboplites aurorubens,Acanthurus chirurgus
37,20,0,Rhomboplites aurorubens,Haemulon flavolineatum
37,21,0,Rhomboplites aurorubens,Haemulon juvenil
37,22,0,Rhomboplites aurorubens,Haemulon plumierii
37,23,0,Rhomboplites aurorubens,Haemulon plumierii juvenil
37,24,0,Rhomboplites aurorubens,Haemulon sciurus
37,25,0,Rhomboplites aurorubens,Halichoeres spp
37,26,0,Rhomboplites aurorubens,Holacanthus spp
37,27,0,Rhomboplites aurorubens,Kyphosus spp
37,28,0,Rhomboplites aurorubens,Lachnolaimus maximus
37,29,0,Rhomboplites aurorubens,Lutjanus analis
37,3,0,Rhomboplites aurorubens,Acanthurus coeruleus
37,30,0,Rhomboplites aurorubens,Lutjanus griseus
37,31,0,Rhomboplites aurorubens,Lutjanus jocu
37,32,0,Rhomboplites aurorubens,Mycteroperca spp
37,33,0,Rhomboplites aurorubens,Nicholsina usta
37,34,0,Rhomboplites aurorubens,Ocyurus chrysurus
37,35,0,Rhomboplites aurorubens,Pomacanthus arcuatus
37,36,0,Rhomboplites aurorubens,Pomacanthus paru
37,37,37,Rhomboplites aurorubens,Rhomboplites aurorubens
37,38,0,Rhomboplites aurorubens,Scarus coelestinus
37,39,0,Rhomboplites aurorubens,Scarus coeruleus
37,4,0,Rhomboplites aurorubens,Anisotremus virginicus
37,40,0,Rhomboplites aurorubens,Scarus guacamaia
37,41,0,Rhomboplites aurorubens,Scarus iseri
37,42,0,Rhomboplites aurorubens,Scarus juvenil
37,43,0,Rhomboplites aurorubens,Scarus taeniopterus
37,44,0,Rhomboplites aurorubens,Scarus vetula
37,45,0,Rhomboplites aurorubens,Sparisoma aurofrenatum
37,46,0,Rhomboplites aurorubens,Sparisoma chrysopterum
37,47,0,Rhomboplites aurorubens,Sparisoma rubripinne FI
37,48,0,Rhomboplites aurorubens,Sparisoma viride
37,49,0,Rhomboplites aurorubens,Sparisoma viride FI
37,5,0,Rhomboplites aurorubens,Azurina cyanea
37,50,0,Rhomboplites aurorubens,Sphyraena barracuda
37,51,0,Rhomboplites aurorubens,Urobatis jamaicensis
37,52,0,Rhomboplites aurorubens,unidentifiable
37,6,0,Rhomboplites aurorubens,Bodianus rufus
37,7,0,Rhomboplites aurorubens,Calamus spp
37,8,0,Rhomboplites aurorubens,Caranx bartholomaei
37,9,0,Rhomboplites aurorubens,Caranx latus
37,background,21,Rhomboplites aurorubens,background
38,0,0,Scarus coelestinus,fish
38,1,0,Scarus coelestinus,Abudefduf saxatilis
38,10,0,Scarus coelestinus,Caranx ruber
38,11,0,Scarus coelestinus,Cephalopholis cruentata
38,12,0,Scarus coelestinus,Chaetodon capistratus
38,13,0,Scarus coelestinus,Chaetodon ocellatus
38,14,0,Scarus coelestinus,Chaetodon sedentarius
38,15,0,Scarus coelestinus,Chaetodon striatus
38,16,0,Scarus coelestinus,Chromis scotti
38,17,0,Scarus coelestinus,Diodon spp
38,18,0,Scarus coelestinus,Epinephelus spp
38,19,0,Scarus coelestinus,Ginglymostoma cirratum
38,2,0,Scarus coelestinus,Acanthurus chirurgus
38,20,0,Scarus coelestinus,Haemulon flavolineatum
38,21,0,Scarus coelestinus,Haemulon juvenil
38,22,0,Scarus coelestinus,Haemulon plumierii
38,23,0,Scarus coelestinus,Haemulon plumierii juvenil
38,24,0,Scarus coelestinus,Haemulon sciurus
38,25,0,Scarus coelestinus,Halichoeres spp
38,26,0,Scarus coelestinus,Holacanthus spp
38,27,0,Scarus coelestinus,Kyphosus spp
38,28,0,Scarus coelestinus,Lachnolaimus maximus
38,29,0,Scarus coelestinus,Lutjanus analis
38,3,0,Scarus coelestinus,Acanthurus coeruleus
38,30,0,Scarus coelestinus,Lutjanus griseus
38,31,0,Scarus coelestinus,Lutjanus jocu
38,32,0,Scarus coelestinus,Mycteroperca spp
38,33,0,Scarus coelestinus,Nicholsina usta
38,34,0,Scarus coelestinus,Ocyurus chrysurus
38,35,0,Scarus coelestinus,Pomacanthus arcuatus
38,36,0,Scarus coelestinus,Pomacanthus paru
38,37,0,Scarus coelestinus,Rhomboplites aurorubens
38,38,16,Scarus coelestinus,Scarus coelestinus
38,39,0,Scarus coelestinus,Scarus coeruleus
38,4,0,Scarus coelestinus,Anisotremus virginicus
38,40,0,Scarus coelestinus,Scarus guacamaia
38,41,0,Scarus coelestinus,Scarus iseri
38,42,0,Scarus coelestinus,Scarus juvenil
38,43,0,Scarus coelestinus,Scarus taeniopterus
38,44,0,Scarus coelestinus,Scarus vetula
38,45,0,Scarus coelestinus,Sparisoma aurofrenatum
38,46,0,Scarus coelestinus,Sparisoma chrysopterum
38,47,0,Scarus coelestinus,Sparisoma rubripinne FI
38,48,0,Scarus coelestinus,Sparisoma viride
38,49,0,Scarus coelestinus,Sparisoma viride FI
38,5,0,Scarus coelestinus,Azurina cyanea
38,50,0,Scarus coelestinus,Sphyraena barracuda
38,51,0,Scarus coelestinus,Urobatis jamaicensis
38,52,2,Scarus coelestinus,unidentifiable
38,6,0,Scarus coelestinus,Bodianus rufus
38,7,0,Scarus coelestinus,Calamus spp
38,8,0,Scarus coelestinus,Caranx bartholomaei
38,9,0,Scarus coelestinus,Caranx latus
38,background,3,Scarus coelestinus,background
39,0,0,Scarus coeruleus,fish
39,1,0,Scarus coeruleus,Abudefduf saxatilis
39,10,0,Scarus coeruleus,Caranx ruber
39,11,0,Scarus coeruleus,Cephalopholis cruentata
39,12,0,Scarus coeruleus,Chaetodon capistratus
39,13,0,Scarus coeruleus,Chaetodon ocellatus
39,14,0,Scarus coeruleus,Chaetodon sedentarius
39,15,0,Scarus coeruleus,Chaetodon striatus
39,16,0,Scarus coeruleus,Chromis scotti
39,17,0,Scarus coeruleus,Diodon spp
39,18,0,Scarus coeruleus,Epinephelus spp
39,19,0,Scarus coeruleus,Ginglymostoma cirratum
39,2,0,Scarus coeruleus,Acanthurus chirurgus
39,20,0,Scarus coeruleus,Haemulon flavolineatum
39,21,0,Scarus coeruleus,Haemulon juvenil
39,22,0,Scarus coeruleus,Haemulon plumierii
39,23,0,Scarus coeruleus,Haemulon plumierii juvenil
39,24,0,Scarus coeruleus,Haemulon sciurus
39,25,0,Scarus coeruleus,Halichoeres spp
39,26,0,Scarus coeruleus,Holacanthus spp
39,27,0,Scarus coeruleus,Kyphosus spp
39,28,0,Scarus coeruleus,Lachnolaimus maximus
39,29,0,Scarus coeruleus,Lutjanus analis
39,3,0,Scarus coeruleus,Acanthurus coeruleus
39,30,0,Scarus coeruleus,Lutjanus griseus
39,31,0,Scarus coeruleus,Lutjanus jocu
39,32,0,Scarus coeruleus,Mycteroperca spp
39,33,0,Scarus coeruleus,Nicholsina usta
39,34,0,Scarus coeruleus,Ocyurus chrysurus
39,35,0,Scarus coeruleus,Pomacanthus arcuatus
39,36,0,Scarus coeruleus,Pomacanthus paru
39,37,0,Scarus coeruleus,Rhomboplites aurorubens
39,38,0,Scarus coeruleus,Scarus coelestinus
39,39,23,Scarus coeruleus,Scarus coeruleus
39,4,0,Scarus coeruleus,Anisotremus virginicus
39,40,0,Scarus coeruleus,Scarus guacamaia
39,41,6,Scarus coeruleus,Scarus iseri
39,42,0,Scarus coeruleus,Scarus juvenil
39,43,0,Scarus coeruleus,Scarus taeniopterus
39,44,0,Scarus coeruleus,Scarus vetula
39,45,0,Scarus coeruleus,Sparisoma aurofrenatum
39,46,0,Scarus coeruleus,Sparisoma chrysopterum
39,47,0,Scarus coeruleus,Sparisoma rubripinne FI
39,48,0,Scarus coeruleus,Sparisoma viride
39,49,0,Scarus coeruleus,Sparisoma viride FI
39,5,0,Scarus coeruleus,Azurina cyanea
39,50,0,Scarus coeruleus,Sphyraena barracuda
39,51,0,Scarus coeruleus,Urobatis jamaicensis
39,52,0,Scarus coeruleus,unidentifiable
39,6,0,Scarus coeruleus,Bodianus rufus
39,7,0,Scarus coeruleus,Calamus spp
39,8,0,Scarus coeruleus,Caranx bartholomaei
39,9,0,Scarus coeruleus,Caranx latus
39,background,2,Scarus coeruleus,background
4,0,0,Anisotremus virginicus,fish
4,1,1,Anisotremus virginicus,Abudefduf saxatilis
4,10,0,Anisotremus virginicus,Caranx ruber
4,11,0,Anisotremus virginicus,Cephalopholis cruentata
4,12,0,Anisotremus virginicus,Chaetodon capistratus
4,13,0,Anisotremus virginicus,Chaetodon ocellatus
4,14,0,Anisotremus virginicus,Chaetodon sedentarius
4,15,0,Anisotremus virginicus,Chaetodon striatus
4,16,0,Anisotremus virginicus,Chromis scotti
4,17,0,Anisotremus virginicus,Diodon spp
4,18,0,Anisotremus virginicus,Epinephelus spp
4,19,0,Anisotremus virginicus,Ginglymostoma cirratum
4,2,0,Anisotremus virginicus,Acanthurus chirurgus
4,20,0,Anisotremus virginicus,Haemulon flavolineatum
4,21,0,Anisotremus virginicus,Haemulon juvenil
4,22,0,Anisotremus virginicus,Haemulon plumierii
4,23,0,Anisotremus virginicus,Haemulon plumierii juvenil
4,24,0,Anisotremus virginicus,Haemulon sciurus
4,25,0,Anisotremus virginicus,Halichoeres spp
4,26,0,Anisotremus virginicus,Holacanthus spp
4,27,0,Anisotremus virginicus,Kyphosus spp
4,28,0,Anisotremus virginicus,Lachnolaimus maximus
4,29,0,Anisotremus virginicus,Lutjanus analis
4,3,0,Anisotremus virginicus,Acanthurus coeruleus
4,30,0,Anisotremus virginicus,Lutjanus griseus
4,31,0,Anisotremus virginicus,Lutjanus jocu
4,32,0,Anisotremus virginicus,Mycteroperca spp
4,33,0,Anisotremus virginicus,Nicholsina usta
4,34,2,Anisotremus virginicus,Ocyurus chrysurus
4,35,0,Anisotremus virginicus,Pomacanthus arcuatus
4,36,0,Anisotremus virginicus,Pomacanthus paru
4,37,0,Anisotremus virginicus,Rhomboplites aurorubens
4,38,0,Anisotremus virginicus,Scarus coelestinus
4,39,0,Anisotremus virginicus,Scarus coeruleus
4,4,30,Anisotremus virginicus,Anisotremus virginicus
4,40,0,Anisotremus virginicus,Scarus guacamaia
4,41,0,Anisotremus virginicus,Scarus iseri
4,42,0,Anisotremus virginicus,Scarus juvenil
4,43,0,Anisotremus virginicus,Scarus taeniopterus
4,44,0,Anisotremus virginicus,Scarus vetula
4,45,0,Anisotremus virginicus,Sparisoma aurofrenatum
4,46,0,Anisotremus virginicus,Sparisoma chrysopterum
4,47,0,Anisotremus virginicus,Sparisoma rubripinne FI
4,48,0,Anisotremus virginicus,Sparisoma viride
4,49,0,Anisotremus virginicus,Sparisoma viride FI
4,5,0,Anisotremus virginicus,Azurina cyanea
4,50,0,Anisotremus virginicus,Sphyraena barracuda
4,51,0,Anisotremus virginicus,Urobatis jamaicensis
4,52,0,Anisotremus virginicus,unidentifiable
4,6,0,Anisotremus virginicus,Bodianus rufus
4,7,0,Anisotremus virginicus,Calamus spp
4,8,0,Anisotremus virginicus,Caranx bartholomaei
4,9,0,Anisotremus virginicus,Caranx latus
4,background,3,Anisotremus virginicus,background
40,0,0,Scarus guacamaia,fish
40,1,0,Scarus guacamaia,Abudefduf saxatilis
40,10,0,Scarus guacamaia,Caranx ruber
40,11,0,Scarus guacamaia,Cephalopholis cruentata
40,12,0,Scarus guacamaia,Chaetodon capistratus
40,13,0,Scarus guacamaia,Chaetodon ocellatus
40,14,0,Scarus guacamaia,Chaetodon sedentarius
40,15,0,Scarus guacamaia,Chaetodon striatus
40,16,0,Scarus guacamaia,Chromis scotti
40,17,0,Scarus guacamaia,Diodon spp
40,18,1,Scarus guacamaia,Epinephelus spp
40,19,0,Scarus guacamaia,Ginglymostoma cirratum
40,2,0,Scarus guacamaia,Acanthurus chirurgus
40,20,0,Scarus guacamaia,Haemulon flavolineatum
40,21,0,Scarus guacamaia,Haemulon juvenil
40,22,0,Scarus guacamaia,Haemulon plumierii
40,23,0,Scarus guacamaia,Haemulon plumierii juvenil
40,24,0,Scarus guacamaia,Haemulon sciurus
40,25,0,Scarus guacamaia,Halichoeres spp
40,26,0,Scarus guacamaia,Holacanthus spp
40,27,0,Scarus guacamaia,Kyphosus spp
40,28,0,Scarus guacamaia,Lachnolaimus maximus
40,29,0,Scarus guacamaia,Lutjanus analis
40,3,0,Scarus guacamaia,Acanthurus coeruleus
40,30,0,Scarus guacamaia,Lutjanus griseus
40,31,0,Scarus guacamaia,Lutjanus jocu
40,32,0,Scarus guacamaia,Mycteroperca spp
40,33,0,Scarus guacamaia,Nicholsina usta
40,34,0,Scarus guacamaia,Ocyurus chrysurus
40,35,0,Scarus guacamaia,Pomacanthus arcuatus
40,36,0,Scarus guacamaia,Pomacanthus paru
40,37,0,Scarus guacamaia,Rhomboplites aurorubens
40,38,0,Scarus guacamaia,Scarus coelestinus
40,39,0,Scarus guacamaia,Scarus coeruleus
40,4,0,Scarus guacamaia,Anisotremus virginicus
40,40,20,Scarus guacamaia,Scarus guacamaia
40,41,0,Scarus guacamaia,Scarus iseri
40,42,0,Scarus guacamaia,Scarus juvenil
40,43,0,Scarus guacamaia,Scarus taeniopterus
40,44,0,Scarus guacamaia,Scarus vetula
40,45,0,Scarus guacamaia,Sparisoma aurofrenatum
40,46,0,Scarus guacamaia,Sparisoma chrysopterum
40,47,0,Scarus guacamaia,Sparisoma rubripinne FI
40,48,0,Scarus guacamaia,Sparisoma viride
40,49,0,Scarus guacamaia,Sparisoma viride FI
40,5,0,Scarus guacamaia,Azurina cyanea
40,50,0,Scarus guacamaia,Sphyraena barracuda
40,51,0,Scarus guacamaia,Urobatis jamaicensis
40,52,0,Scarus guacamaia,unidentifiable
40,6,0,Scarus guacamaia,Bodianus rufus
40,7,0,Scarus guacamaia,Calamus spp
40,8,0,Scarus guacamaia,Caranx bartholomaei
40,9,0,Scarus guacamaia,Caranx latus
40,background,9,Scarus guacamaia,background
41,0,0,Scarus iseri,fish
41,1,0,Scarus iseri,Abudefduf saxatilis
41,10,0,Scarus iseri,Caranx ruber
41,11,0,Scarus iseri,Cephalopholis cruentata
41,12,0,Scarus iseri,Chaetodon capistratus
41,13,0,Scarus iseri,Chaetodon ocellatus
41,14,0,Scarus iseri,Chaetodon sedentarius
41,15,0,Scarus iseri,Chaetodon striatus
41,16,0,Scarus iseri,Chromis scotti
41,17,0,Scarus iseri,Diodon spp
41,18,0,Scarus iseri,Epinephelus spp
41,19,0,Scarus iseri,Ginglymostoma cirratum
41,2,0,Scarus iseri,Acanthurus chirurgus
41,20,0,Scarus iseri,Haemulon flavolineatum
41,21,0,Scarus iseri,Haemulon juvenil
41,22,0,Scarus iseri,Haemulon plumierii
41,23,0,Scarus iseri,Haemulon plumierii juvenil
41,24,0,Scarus iseri,Haemulon sciurus
41,25,0,Scarus iseri,Halichoeres spp
41,26,0,Scarus iseri,Holacanthus spp
41,27,0,Scarus iseri,Kyphosus spp
41,28,0,Scarus iseri,Lachnolaimus maximus
41,29,0,Scarus iseri,Lutjanus analis
41,3,0,Scarus iseri,Acanthurus coeruleus
41,30,0,Scarus iseri,Lutjanus griseus
41,31,0,Scarus iseri,Lutjanus jocu
41,32,0,Scarus iseri,Mycteroperca spp
41,33,0,Scarus iseri,Nicholsina usta
41,34,0,Scarus iseri,Ocyurus chrysurus
41,35,0,Scarus iseri,Pomacanthus arcuatus
41,36,0,Scarus iseri,Pomacanthus paru
41,37,0,Scarus iseri,Rhomboplites aurorubens
41,38,0,Scarus iseri,Scarus coelestinus
41,39,0,Scarus iseri,Scarus coeruleus
41,4,0,Scarus iseri,Anisotremus virginicus
41,40,0,Scarus iseri,Scarus guacamaia
41,41,13,Scarus iseri,Scarus iseri
41,42,3,Scarus iseri,Scarus juvenil
41,43,0,Scarus iseri,Scarus taeniopterus
41,44,0,Scarus iseri,Scarus vetula
41,45,0,Scarus iseri,Sparisoma aurofrenatum
41,46,0,Scarus iseri,Sparisoma chrysopterum
41,47,0,Scarus iseri,Sparisoma rubripinne FI
41,48,0,Scarus iseri,Sparisoma viride
41,49,0,Scarus iseri,Sparisoma viride FI
41,5,0,Scarus iseri,Azurina cyanea
41,50,0,Scarus iseri,Sphyraena barracuda
41,51,0,Scarus iseri,Urobatis jamaicensis
41,52,0,Scarus iseri,unidentifiable
41,6,0,Scarus iseri,Bodianus rufus
41,7,0,Scarus iseri,Calamus spp
41,8,0,Scarus iseri,Caranx bartholomaei
41,9,0,Scarus iseri,Caranx latus
41,background,6,Scarus iseri,background
42,0,0,Scarus juvenil,fish
42,1,0,Scarus juvenil,Abudefduf saxatilis
42,10,0,Scarus juvenil,Caranx ruber
42,11,0,Scarus juvenil,Cephalopholis cruentata
42,12,0,Scarus juvenil,Chaetodon capistratus
42,13,0,Scarus juvenil,Chaetodon ocellatus
42,14,0,Scarus juvenil,Chaetodon sedentarius
42,15,0,Scarus juvenil,Chaetodon striatus
42,16,0,Scarus juvenil,Chromis scotti
